Line No,File Path,Error No,Error Message,Misra Level,MISRA Rule No
3847,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_RX_UNICAST_PACKETS_GOOD' with symbol 'Ifx_GETH_RX_UNICAST_PACKETS_GOOD_Bits' at line 2121)""",MM-PWT 2,MISRA R 5.1
3855,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_RX_VLAN_PACKETS_GOOD_BAD' with symbol 'Ifx_GETH_RX_VLAN_PACKETS_GOOD_BAD_Bits' at line 2128)""",MM-PWT 2,MISRA R 5.1
3863,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_RX_WATCHDOG_ERROR_PACKETS' with symbol 'Ifx_GETH_RX_WATCHDOG_ERROR_PACKETS_Bits' at line 2135)""",MM-PWT 2,MISRA R 5.1
3879,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_1024TOMAXOCTETS_PACKETS_GOOD_BAD' with symbol 'Ifx_GETH_TX_1024TOMAXOCTETS_PACKETS_GOOD_BAD_Bits' at line 2151)""",MM-PWT 2,MISRA R 5.1
3887,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_128TO255OCTETS_PACKETS_GOOD_BAD' with symbol 'Ifx_GETH_TX_128TO255OCTETS_PACKETS_GOOD_BAD_Bits' at line 2158)""",MM-PWT 2,MISRA R 5.1
3895,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_256TO511OCTETS_PACKETS_GOOD_BAD' with symbol 'Ifx_GETH_TX_256TO511OCTETS_PACKETS_GOOD_BAD_Bits' at line 2165)""",MM-PWT 2,MISRA R 5.1
3903,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_512TO1023OCTETS_PACKETS_GOOD_BAD' with symbol 'Ifx_GETH_TX_512TO1023OCTETS_PACKETS_GOOD_BAD_Bits' at line 2172)""",MM-PWT 2,MISRA R 5.1
3911,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_64OCTETS_PACKETS_GOOD_BAD' with symbol 'Ifx_GETH_TX_64OCTETS_PACKETS_GOOD_BAD_Bits' at line 2179)""",MM-PWT 2,MISRA R 5.1
3919,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_65TO127OCTETS_PACKETS_GOOD_BAD' with symbol 'Ifx_GETH_TX_65TO127OCTETS_PACKETS_GOOD_BAD_Bits' at line 2186)""",MM-PWT 2,MISRA R 5.1
3927,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_BROADCAST_PACKETS_GOOD' with symbol 'Ifx_GETH_TX_BROADCAST_PACKETS_GOOD_BAD_Bits' at line 2200)""",MM-PWT 2,MISRA R 5.1
3935,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_BROADCAST_PACKETS_GOOD_BAD' with symbol 'Ifx_GETH_TX_BROADCAST_PACKETS_GOOD' at line 3927)""",MM-PWT 2,MISRA R 5.1
3943,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_CARRIER_ERROR_PACKETS' with symbol 'Ifx_GETH_TX_CARRIER_ERROR_PACKETS_Bits' at line 2207)""",MM-PWT 2,MISRA R 5.1
3959,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_EXCESSIVE_COLLISION_PACKETS' with symbol 'Ifx_GETH_TX_EXCESSIVE_COLLISION_PACKETS_Bits' at line 2221)""",MM-PWT 2,MISRA R 5.1
3967,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_EXCESSIVE_DEFERRAL_ERROR' with symbol 'Ifx_GETH_TX_EXCESSIVE_DEFERRAL_ERROR_Bits' at line 2228)""",MM-PWT 2,MISRA R 5.1
3975,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_LATE_COLLISION_PACKETS' with symbol 'Ifx_GETH_TX_LATE_COLLISION_PACKETS_Bits' at line 2235)""",MM-PWT 2,MISRA R 5.1
3999,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_MULTICAST_PACKETS_GOOD' with symbol 'Ifx_GETH_TX_MULTICAST_PACKETS_GOOD_BAD_Bits' at line 2263)""",MM-PWT 2,MISRA R 5.1
4007,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_MULTICAST_PACKETS_GOOD_BAD' with symbol 'Ifx_GETH_TX_MULTICAST_PACKETS_GOOD' at line 3999)""",MM-PWT 2,MISRA R 5.1
4015,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_MULTIPLE_COLLISION_GOOD_PACKETS' with symbol 'Ifx_GETH_TX_MULTIPLE_COLLISION_GOOD_PACKETS_Bits' at line 2270)""",MM-PWT 2,MISRA R 5.1
4031,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_OCTET_COUNT_GOOD_BAD' with symbol 'Ifx_GETH_TX_OCTET_COUNT_GOOD_BAD_Bits' at line 2282)""",MM-PWT 2,MISRA R 5.1
4055,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_PACKET_COUNT_GOOD_BAD' with symbol 'Ifx_GETH_TX_PACKET_COUNT_GOOD_BAD_Bits' at line 2303)""",MM-PWT 2,MISRA R 5.1
4071,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_SINGLE_COLLISION_GOOD_PACKETS' with symbol 'Ifx_GETH_TX_SINGLE_COLLISION_GOOD_PACKETS_Bits' at line 2317)""",MM-PWT 2,MISRA R 5.1
4079,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_UNDERFLOW_ERROR_PACKETS' with symbol 'Ifx_GETH_TX_UNDERFLOW_ERROR_PACKETS_Bits' at line 2324)""",MM-PWT 2,MISRA R 5.1
4087,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,621,"""Identifier clash (symbol 'Ifx_GETH_TX_UNICAST_PACKETS_GOOD_BAD' with symbol 'Ifx_GETH_TX_UNICAST_PACKETS_GOOD_BAD_Bits' at line 2331)""",MM-PWT 2,MISRA R 5.1
4309,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,658,"""Anonymous union assumed (use flag +fan)""",MM-PWT 5,N/A
4316,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,658,"""Anonymous union assumed (use flag +fan)""",MM-PWT 5,N/A
4340,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGeth_regdef.h,658,"""Anonymous union assumed (use flag +fan)""",MM-PWT 5,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGpt12_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
6624,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h,621,"""Identifier clash (symbol 'Ifx_GTM_DPLL_CTRL_0_SHADOW_STATE' with symbol 'Ifx_GTM_DPLL_CTRL_0_SHADOW_STATE_Bits' at line 1806)""",MM-PWT 2,MISRA R 5.1
6632,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h,621,"""Identifier clash (symbol 'Ifx_GTM_DPLL_CTRL_0_SHADOW_TRIGGER' with symbol 'Ifx_GTM_DPLL_CTRL_0_SHADOW_TRIGGER_Bits' at line 1819)""",MM-PWT 2,MISRA R 5.1
6656,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h,621,"""Identifier clash (symbol 'Ifx_GTM_DPLL_CTRL_1_SHADOW_STATE' with symbol 'Ifx_GTM_DPLL_CTRL_1_SHADOW_STATE_Bits' at line 1898)""",MM-PWT 2,MISRA R 5.1
6664,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h,621,"""Identifier clash (symbol 'Ifx_GTM_DPLL_CTRL_1_SHADOW_TRIGGER' with symbol 'Ifx_GTM_DPLL_CTRL_1_SHADOW_TRIGGER_Bits' at line 1911)""",MM-PWT 2,MISRA R 5.1
8136,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h,621,"""Identifier clash (symbol 'Ifx_GTM_PSM_F2A_RD_CH_ARU_RD_FIFO' with symbol 'Ifx_GTM_PSM_F2A_RD_CH_ARU_RD_FIFO_Bits' at line 4639)""",MM-PWT 2,MISRA R 5.1
8192,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h,621,"""Identifier clash (symbol 'Ifx_GTM_PSM_FIFO_CH_IRQ_FORCINT' with symbol 'Ifx_GTM_PSM_FIFO_CH_IRQ_FORCINT_Bits' at line 4702)""",MM-PWT 2,MISRA R 5.1
10197,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxGtm_regdef.h,658,"""Anonymous union assumed (use flag +fan)""",MM-PWT 5,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxHsct_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxHspdm_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxHssl_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxI2c_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
742,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxI2c_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h -- this is just a warning""",MM-PWT 0,MISRA R 1.1
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxInt_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxIom_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
227,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxIom_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h -- this is just a warning""",MM-PWT 0,MISRA R 1.1
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxLmu_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMcds_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
871,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMcds_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h -- this is just a warning""",MM-PWT 0,MISRA R 1.1
1122,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMcds_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h -- this is just a warning""",MM-PWT 0,MISRA R 1.1
1373,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMcds_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h -- this is just a warning""",MM-PWT 0,MISRA R 1.1
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMsc_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
842,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMsc_regdef.h,123,"""Macro 'ISR' of type 'void' defined with arguments at line 369, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_hal_irq.h -- this is just a warning""",MM-PWT 0,MISRA R 1.1
40,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,537,"""Repeated include file '/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/Ifx_TypesReg.h'""",MM-PWT 7,N/A
116,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
117,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
118,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
119,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
120,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
121,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
122,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
128,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
129,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
130,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
136,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
137,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
138,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
144,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
145,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
146,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
147,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
148,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
149,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
150,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
151,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
157,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
158,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
159,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
160,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
161,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
162,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
163,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
164,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
165,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
166,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_micro/registers/IfxMtu_regdef.h,46,"""field type should be _Bool, unsigned int or signed int""",MM-PWT 2,MISRA R 6.1
